Date,Name,Team,Position,Opp,Home/Away,Line,Moneyline,Projection,Diff,Pick,Result,over_under,seven_day_accuracy,successful_pick
2021-12-15,Trae Young,ATL,G,ORL,@,27.5,-125,28.56,1.06,27.5,28.0,o,0.57,1
2021-12-17,Trae Young,ATL,G,DEN,vs.,26.5,-115,27.82,1.32,26.5,34.0,o,0.57,1
2021-12-27,Trae Young,ATL,G,CHI,vs.,29.5,-113,27.95,-1.55,29.5,29.0,u,0.57,1
2021-12-29,Trae Young,ATL,G,CHI,@,32.5,-118,28.2,-4.3,32.5,26.0,u,0.58,1
2021-12-31,Trae Young,ATL,G,CLE,@,32.5,-115,26.86,-5.63,32.5,35.0,u,0.57,0
2022-01-03,Trae Young,ATL,G,POR,@,29.5,-122,30.25,0.75,29.5,56.0,o,0.57,1
2022-01-07,Trae Young,ATL,G,LAL,@,28.5,-115,27.5,-1.0,28.5,25.0,u,0.61,1
2022-01-09,Trae Young,ATL,G,LAC,@,28.5,-115,27.4,-1.1,28.5,19.0,u,0.61,1
2022-01-12,Trae Young,ATL,G,MIA,vs.,27.5,-130,25.4,-2.1,27.5,15.0,u,0.55,1
2022-01-14,Trae Young,ATL,G,MIA,@,26.5,-103,26.53,0.03,26.5,24.0,o,0.53,0
2022-01-15,Trae Young,ATL,G,NYK,vs.,26.5,-111,24.9,-1.6,26.5,29.0,u,0.53,0
2022-01-17,Trae Young,ATL,G,MIL,vs.,27.5,-110,27.53,0.03,27.5,30.0,o,0.58,1
2022-01-19,Trae Young,ATL,G,MIN,vs.,28.5,-113,28.0,-0.5,28.5,37.0,u,0.62,0
2022-01-21,Trae Young,ATL,G,MIA,vs.,28.5,-115,27.78,-0.72,28.5,28.0,u,0.59,1
2022-01-23,Trae Young,ATL,G,CHA,@,27.5,-113,28.7,1.2,27.5,30.0,o,0.55,1
2022-01-26,Trae Young,ATL,G,SAC,vs.,29.5,-113,28.7,-0.8,29.5,17.0,u,0.43,1
2022-01-28,Trae Young,ATL,G,BOS,vs.,26.5,-125,25.9,-0.6,26.5,21.0,u,0.46,1
2022-01-30,Trae Young,ATL,G,LAL,vs.,26.5,-108,26.6,0.1,26.5,36.0,o,0.44,1
2022-02-03,Trae Young,ATL,G,PHO,vs.,26.5,-115,25.3,-1.2,26.5,43.0,u,0.54,0
2022-02-04,Trae Young,ATL,G,TOR,@,25.5,-118,27.3,1.8,25.5,22.0,o,0.53,0
2022-02-06,Trae Young,ATL,G,DAL,@,28.5,-115,25.5,-3.0,28.5,17.0,u,0.56,1
2022-02-08,Trae Young,ATL,G,IND,vs.,27.5,100,28.4,0.9,27.5,34.0,o,0.57,1
2022-02-11,Trae Young,ATL,G,SAS,vs.,28.5,-115,28.1,-0.4,28.5,18.0,u,0.56,1
2022-02-13,Trae Young,ATL,G,BOS,@,27.5,110,26.4,-1.1,27.5,30.0,u,0.51,0
2022-02-15,Trae Young,ATL,G,CLE,vs.,27.5,-108,25.9,-1.6,27.5,41.0,u,0.47,0
2022-02-16,Trae Young,ATL,G,ORL,@,28.5,-113,28.7,0.2,28.5,22.0,o,0.44,0
2022-02-24,Trae Young,ATL,G,CHI,@,28.5,-105,27.6,-0.9,28.5,14.0,u,0.5,1
2022-02-26,Trae Young,ATL,G,TOR,vs.,26.5,-115,27.3,0.8,26.5,41.0,o,0.45,1
2022-03-01,Trae Young,ATL,G,BOS,@,27.5,-105,26.6,-0.9,27.5,31.0,u,0.53,0
2022-03-03,Trae Young,ATL,G,CHI,vs.,29.5,-115,29.2,-0.3,29.5,39.0,u,0.55,0
2022-03-04,Trae Young,ATL,G,WAS,@,27.5,-110,28.5,1.0,27.5,25.0,o,0.53,0
2022-03-07,Trae Young,ATL,G,DET,@,27.5,-111,29.2,1.7,27.5,14.0,o,0.46,0
2022-03-09,Trae Young,ATL,G,MIL,@,26.5,-110,26.9,0.4,26.5,27.0,o,0.45,1
2022-03-11,Trae Young,ATL,G,LAC,vs.,26.5,-120,26.8,0.3,26.5,27.0,o,0.5,1
2022-03-13,Trae Young,ATL,G,IND,vs.,28.5,-113,29.9,1.4,28.5,47.0,o,0.48,1
2022-03-14,Trae Young,ATL,G,POR,vs.,30.5,-113,29.3,-1.2,30.5,46.0,u,0.47,0
2022-03-16,Trae Young,ATL,G,CHA,@,29.5,-105,31.2,1.7,29.5,9.0,o,0.46,0
2022-03-18,Trae Young,ATL,G,MEM,vs.,27.5,-112,29.4,1.9,27.5,0.0,o,0.43,0
2022-03-20,Trae Young,ATL,G,NOR,vs.,27.5,-115,29.1,1.6,27.5,21.0,o,0.49,0
2022-03-22,Trae Young,ATL,G,NYK,@,29.5,-115,26.5,-3.0,29.5,45.0,u,0.49,0
2022-03-23,Trae Young,ATL,G,DET,@,29.5,-115,27.7,-1.8,29.5,21.0,u,0.46,1
2022-03-25,Trae Young,ATL,G,GSW,vs.,29.5,-135,27.2,-2.3,29.5,33.0,u,0.47,0
2022-03-28,Trae Young,ATL,G,IND,@,30.5,-115,29.4,-1.1,30.5,14.0,u,0.46,1
2022-03-30,Trae Young,ATL,G,OKC,@,28.5,-111,29.5,1.0,28.5,41.0,o,0.46,1
2022-03-31,Trae Young,ATL,G,CLE,vs.,29.5,-108,27.0,-2.5,29.5,,u,0.46,nan
2021-12-06,Tre Jones,SAS,G,PHO,@,4.5,-140,5.6,1.1,4.5,2.0,o,0.51,0
2021-12-07,Tre Jones,SAS,G,NYK,vs.,4.5,-130,3.71,-0.79,4.5,4.0,u,0.52,1
2021-12-09,Tre Jones,SAS,G,DEN,vs.,4.5,-140,3.6,-0.9,4.5,0.0,u,0.56,1
2021-12-15,Tre Jones,SAS,G,CHA,vs.,6.5,-135,4.47,-2.03,6.5,2.0,u,0.57,1
2021-12-17,Tre Jones,SAS,G,UTH,@,5.5,-125,3.84,-1.66,5.5,4.0,u,0.57,1
2021-12-19,Tre Jones,SAS,G,SAC,@,5.5,-130,4.3,-1.2,5.5,0.0,u,0.63,1
2021-12-27,Tre Jones,SAS,G,UTH,vs.,5.5,-140,5.9,0.4,5.5,2.0,o,0.57,0
2022-01-01,Tre Jones,SAS,G,DET,@,10.5,-118,6.9,-3.6,10.5,15.0,u,0.57,0
2022-01-05,Tre Jones,SAS,G,BOS,@,6.5,-139,5.9,-0.6,6.5,2.0,u,0.56,1
2022-01-30,Tre Jones,SAS,G,PHO,@,11.5,-111,10.0,-1.5,11.5,15.0,u,0.44,0
2022-02-03,Tre Jones,SAS,G,MIA,vs.,10.5,-105,11.3,0.8,10.5,16.0,o,0.54,1
2022-02-26,Tre Jones,SAS,G,MIA,@,13.5,-130,12.2,-1.3,13.5,19.0,u,0.45,0
2022-03-12,Tre Jones,SAS,G,IND,vs.,14.5,-113,9.1,-5.4,14.5,9.0,u,0.48,1
2022-03-26,Tre Jones,SAS,G,NOR,@,7.5,-115,8.1,0.6,7.5,5.0,o,0.44,0
2022-03-28,Tre Jones,SAS,G,HOU,@,6.5,-115,7.8,1.3,6.5,6.0,o,0.46,0
2021-10-22,Tre Mann,OKC,G,HOU,@,5.5,-115,9.45,3.95,5.5,8.0,o,0.47,1
2021-12-02,Tre Mann,OKC,G,MEM,@,13.5,-125,7.19,-6.31,13.5,12.0,u,0.54,1
2021-12-08,Tre Mann,OKC,G,TOR,@,6.5,-115,6.82,0.32,6.5,3.0,o,0.55,0
2021-12-10,Tre Mann,OKC,G,LAL,vs.,6.5,-130,7.3,0.8,6.5,19.0,o,0.51,1
2021-12-12,Tre Mann,OKC,G,DAL,vs.,8.5,-125,7.28,-1.22,8.5,4.0,u,0.48,1
2021-12-20,Tre Mann,OKC,G,MEM,@,7.5,-130,7.71,0.21,7.5,2.0,o,0.66,0
2021-12-26,Tre Mann,OKC,G,NOR,vs.,8.5,-130,7.25,-1.25,8.5,0.0,u,0.57,1
2022-01-13,Tre Mann,OKC,G,BKN,@,8.5,-130,7.32,-1.18,8.5,7.0,u,0.54,1
2022-01-15,Tre Mann,OKC,G,CLE,vs.,8.5,-115,6.8,-1.7,8.5,5.0,u,0.53,1
2022-01-17,Tre Mann,OKC,G,DAL,@,7.5,-125,8.6,1.1,7.5,6.0,o,0.58,0
2022-01-19,Tre Mann,OKC,G,SAS,@,8.5,-128,7.6,-0.9,8.5,7.0,u,0.62,1
2022-01-31,Tre Mann,OKC,G,POR,vs.,10.5,-115,12.5,2.0,10.5,13.0,o,0.5,1
2022-02-05,Tre Mann,OKC,G,SAC,@,15.5,-115,13.8,-1.7,15.5,16.0,u,0.52,0
2022-02-07,Tre Mann,OKC,G,GSW,vs.,14.5,-121,12.8,-1.7,14.5,11.0,u,0.55,1
2022-02-09,Tre Mann,OKC,G,TOR,vs.,13.5,-117,14.3,0.8,13.5,2.0,o,0.56,0
2022-02-11,Tre Mann,OKC,G,PHI,@,12.5,-113,13.9,1.4,12.5,2.0,o,0.56,0
2022-02-14,Tre Mann,OKC,G,NYK,@,11.5,-115,12.3,0.8,11.5,30.0,o,0.49,1
2022-02-16,Tre Mann,OKC,G,SAS,vs.,14.5,-141,15.3,0.8,14.5,24.0,o,0.44,1
2022-02-25,Tre Mann,OKC,G,IND,@,15.5,-105,15.1,-0.4,15.5,22.0,u,0.33,0
2022-02-28,Tre Mann,OKC,G,SAC,vs.,16.5,-127,14.0,-2.5,16.5,11.0,u,0.53,1
2022-03-02,Tre Mann,OKC,G,DEN,@,15.5,-125,14.1,-1.4,15.5,13.0,u,0.54,1
2022-03-04,Tre Mann,OKC,G,MIN,vs.,15.5,-105,14.9,-0.6,15.5,15.0,u,0.53,1
2022-03-06,Tre Mann,OKC,G,UTH,vs.,14.5,-110,15.4,0.9,14.5,6.0,o,0.48,0
2022-03-08,Tre Mann,OKC,G,MIL,vs.,14.5,-121,13.1,-1.4,14.5,11.0,u,0.46,1
2022-03-09,Tre Mann,OKC,G,MIN,@,13.5,-110,13.3,-0.2,13.5,0.0,u,0.45,1
2022-03-13,Tre Mann,OKC,G,MEM,vs.,14.5,-115,13.0,-1.5,14.5,15.0,u,0.48,0
2022-03-14,Tre Mann,OKC,G,CHA,vs.,14.5,-105,13.7,-0.8,14.5,13.0,u,0.47,1
2022-03-16,Tre Mann,OKC,G,SAS,@,14.5,-113,11.2,-3.3,14.5,9.0,u,0.46,1
2022-03-18,Tre Mann,OKC,G,MIA,@,13.5,-149,8.9,-4.6,13.5,25.0,u,0.43,0
2022-03-20,Tre Mann,OKC,G,ORL,@,17.5,-110,13.5,-4.0,17.5,13.0,u,0.49,1
2022-03-21,Tre Mann,OKC,G,BOS,vs.,14.5,-120,12.0,-2.5,14.5,35.0,u,0.52,0
2022-03-23,Tre Mann,OKC,G,ORL,vs.,18.5,-110,16.1,-2.4,18.5,21.0,u,0.46,0
2022-03-28,Tre Mann,OKC,G,POR,@,20.5,-130,15.1,-5.4,20.5,0.0,u,0.46,1
2022-02-12,Trendon Watford,POR,F,NYK,vs.,5.5,-110,5.6,0.1,5.5,4.0,o,0.54,0
2022-02-14,Trendon Watford,POR,F,MIL,@,5.5,-115,5.1,-0.4,5.5,9.0,u,0.49,0
2022-02-16,Trendon Watford,POR,F,MEM,@,6.5,-135,5.5,-1.0,6.5,3.0,u,0.44,1
2022-03-09,Trendon Watford,POR,F,UTH,@,11.5,-113,10.6,-0.9,11.5,22.0,u,0.45,0
2022-03-12,Trendon Watford,POR,F,WAS,vs.,12.5,-115,11.1,-1.4,12.5,27.0,u,0.48,0
2022-03-14,Trendon Watford,POR,F,ATL,@,14.5,-120,13.8,-0.7,14.5,22.0,u,0.47,0
2022-03-16,Trendon Watford,POR,F,NYK,@,14.5,-115,13.5,-1.0,14.5,11.0,u,0.46,1
2022-03-18,Trendon Watford,POR,F,BKN,@,14.5,-120,13.3,-1.2,14.5,8.0,u,0.43,1
2022-03-20,Trendon Watford,POR,F,IND,@,15.5,-113,13.7,-1.8,15.5,17.0,u,0.49,0
2022-03-21,Trendon Watford,POR,F,DET,@,15.5,-120,12.5,-3.0,15.5,13.0,u,0.52,1
2022-03-23,Trendon Watford,POR,F,SAS,vs.,14.5,-105,14.1,-0.4,14.5,10.0,u,0.46,1
2022-03-25,Trendon Watford,POR,F,HOU,vs.,15.5,-109,13.7,-1.8,15.5,19.0,u,0.47,0
2022-03-26,Trendon Watford,POR,F,HOU,vs.,15.5,-106,14.0,-1.5,15.5,15.0,u,0.44,1
2021-12-31,Trent Forrest,UTH,G,MIN,vs.,6.5,-115,2.3,-4.2,6.5,4.0,u,0.57,1
2022-01-07,Trent Forrest,UTH,G,TOR,@,9.5,-120,10.7,1.2,9.5,6.0,o,0.61,0
2022-03-06,Trent Forrest,UTH,G,OKC,@,7.5,-115,3.1,-4.4,7.5,6.0,u,0.48,1
2022-01-02,Trevor Ariza,LAL,F,MIN,vs.,6.5,-125,4.1,-2.4,6.5,3.0,u,0.56,1
2022-01-04,Trevor Ariza,LAL,F,SAC,vs.,9.5,-125,8.8,-0.7,9.5,0.0,u,0.55,1
2022-01-17,Trevor Ariza,LAL,F,UTH,vs.,7.5,-125,5.1,-2.4,7.5,4.0,u,0.58,1
2022-01-19,Trevor Ariza,LAL,F,IND,vs.,6.5,-105,6.7,0.2,6.5,0.0,o,0.62,0
2022-01-23,Trevor Ariza,LAL,F,MIA,@,5.5,-125,4.1,-1.4,5.5,0.0,u,0.55,1
2021-11-19,Trey Burke,DAL,G,PHO,@,6.5,-115,5.15,-1.35,6.5,8.0,u,0.56,0
2021-11-23,Trey Burke,DAL,G,LAC,@,5.5,-120,5.2,-0.3,5.5,5.0,u,0.49,1
2021-12-13,Trey Burke,DAL,G,CHA,vs.,7.5,-128,10.1,2.6,7.5,22.0,o,0.49,1
2021-12-15,Trey Burke,DAL,G,LAL,vs.,9.5,-133,7.82,-1.68,9.5,12.0,u,0.57,0
2021-12-19,Trey Burke,DAL,G,MIN,@,11.5,-128,10.9,-0.6,11.5,4.0,u,0.63,1
2021-11-04,Trey Lyles,DET,F,PHI,vs.,6.5,110,4.84,-1.66,6.5,2.0,u,0.53,1
2021-11-10,Trey Lyles,DET,F,HOU,@,4.5,-139,5.32,0.82,4.5,7.0,o,0.45,1
2021-11-12,Trey Lyles,DET,F,CLE,@,7.5,-115,4.96,-2.54,7.5,2.0,u,0.46,1
2021-11-13,Trey Lyles,DET,F,TOR,@,5.5,110,4.84,-0.66,5.5,8.0,u,0.49,0
2021-11-15,Trey Lyles,DET,F,SAC,vs.,7.5,-120,5.5,-2.0,7.5,3.0,u,0.47,1
2021-11-17,Trey Lyles,DET,F,IND,vs.,6.5,100,5.27,-1.23,6.5,5.0,u,0.5,1
2021-11-19,Trey Lyles,DET,F,GSW,vs.,6.5,-105,5.06,-1.44,6.5,4.0,u,0.56,1
2021-11-24,Trey Lyles,DET,F,MIL,@,7.5,-115,5.57,-1.93,7.5,19.0,u,0.46,0
2021-11-28,Trey Lyles,DET,F,LAL,@,7.5,-128,6.9,-0.6,7.5,13.0,u,0.48,0
2021-11-30,Trey Lyles,DET,F,POR,@,7.5,-120,6.79,-0.71,7.5,5.0,u,0.51,1
2021-12-02,Trey Lyles,DET,F,PHO,@,6.5,-128,6.51,0.01,6.5,4.0,o,0.54,0
2021-12-06,Trey Lyles,DET,F,OKC,vs.,7.5,-105,6.74,-0.76,7.5,5.0,u,0.51,1
2021-12-08,Trey Lyles,DET,F,WAS,vs.,6.5,-130,6.62,0.12,6.5,4.0,o,0.55,0
2021-12-10,Trey Lyles,DET,F,NOR,@,6.5,-105,6.92,0.42,6.5,18.0,o,0.51,1
2021-12-16,Trey Lyles,DET,F,IND,@,7.5,-120,7.04,-0.46,7.5,10.0,u,0.56,0
2021-12-18,Trey Lyles,DET,F,HOU,vs.,9.5,-115,7.84,-1.66,9.5,6.0,u,0.59,1
2021-12-19,Trey Lyles,DET,F,MIA,vs.,8.5,-111,7.1,-1.4,8.5,8.0,u,0.63,1
2021-12-21,Trey Lyles,DET,F,NYK,@,8.5,-125,7.47,-1.03,8.5,13.0,u,0.63,0
2021-12-23,Trey Lyles,DET,F,MIA,@,14.5,-115,7.35,-7.15,14.5,28.0,u,0.61,0
2022-01-05,Trey Lyles,DET,F,CHA,@,16.5,-125,15.3,-1.2,16.5,17.0,u,0.56,0
2022-01-08,Trey Lyles,DET,F,ORL,vs.,11.5,-125,10.3,-1.2,11.5,16.0,u,0.62,0
2022-01-10,Trey Lyles,DET,F,UTH,vs.,12.5,-110,8.89,-3.61,12.5,14.0,u,0.6,0
2022-01-11,Trey Lyles,DET,F,CHI,@,12.5,-110,9.05,-3.45,12.5,6.0,u,0.57,1
2022-01-14,Trey Lyles,DET,F,TOR,vs.,10.5,-115,8.83,-1.67,10.5,21.0,u,0.53,0
2022-01-16,Trey Lyles,DET,F,PHO,vs.,11.5,-120,6.7,-4.8,11.5,18.0,u,0.57,0
2022-01-18,Trey Lyles,DET,F,GSW,@,11.5,-110,9.5,-2.0,11.5,13.0,u,0.63,0
2022-01-21,Trey Lyles,DET,F,UTH,@,9.5,-125,9.2,-0.3,9.5,16.0,u,0.59,0
2022-01-23,Trey Lyles,DET,F,DEN,@,12.5,-105,11.5,-1.0,12.5,18.0,u,0.55,0
2022-01-28,Trey Lyles,DET,F,ORL,@,12.5,-105,12.6,0.1,12.5,18.0,o,0.46,1
2022-01-30,Trey Lyles,DET,F,CLE,vs.,11.5,100,11.2,-0.3,11.5,15.0,u,0.44,0
2022-02-06,Trey Lyles,DET,F,MIN,@,9.5,-125,9.8,0.3,9.5,16.0,o,0.56,1
2022-03-02,Trey Lyles,SAC,F,NOR,@,13.5,-110,10.7,-2.8,13.5,4.0,u,0.54,1
2022-03-05,Trey Lyles,SAC,F,DAL,@,10.5,115,14.9,4.4,10.5,11.0,o,0.5,1
2022-03-07,Trey Lyles,SAC,F,NYK,vs.,11.5,-133,9.3,-2.2,11.5,6.0,u,0.46,1
2022-03-09,Trey Lyles,SAC,F,DEN,vs.,11.5,-113,8.4,-3.1,11.5,14.0,u,0.45,0
2022-03-12,Trey Lyles,SAC,F,UTH,@,11.5,-125,11.3,-0.2,11.5,13.0,u,0.48,0
2022-03-14,Trey Lyles,SAC,F,CHI,vs.,10.5,-125,11.7,1.2,10.5,9.0,o,0.47,0
2022-03-16,Trey Lyles,SAC,F,MIL,vs.,9.5,100,13.3,3.8,9.5,12.0,o,0.46,1
2022-03-18,Trey Lyles,SAC,F,BOS,vs.,10.5,-115,12.6,2.1,10.5,19.0,o,0.43,1
2022-03-20,Trey Lyles,SAC,F,PHO,vs.,12.5,-115,15.1,2.6,12.5,11.0,o,0.49,0
2022-03-23,Trey Lyles,SAC,F,IND,@,15.5,-113,17.7,2.2,15.5,11.0,o,0.46,0
2022-03-26,Trey Lyles,SAC,F,ORL,@,13.5,-114,15.9,2.4,13.5,11.0,o,0.44,0
2022-03-28,Trey Lyles,SAC,F,MIA,@,12.5,-106,15.7,3.2,12.5,11.0,o,0.46,0
2022-03-30,Trey Lyles,SAC,F,HOU,@,15.5,-105,17.6,2.1,15.5,24.0,o,0.46,1
2022-04-01,Trey Lyles,SAC,F,HOU,@,15.5,-141,15.66,0.16,15.5,,o,0.41,nan
2021-11-02,Trey Murphy,NOR,G,PHO,@,6.5,-105,9.35,2.85,6.5,8.0,o,0.55,1
2021-11-03,Trey Murphy,NOR,G,SAC,@,8.5,115,9.8,1.3,8.5,0.0,o,0.55,0
2021-11-30,Tristan Thompson,SAC,C,LAL,vs.,5.5,-125,7.58,2.08,5.5,0.0,o,0.51,0
2021-12-10,Tristan Thompson,SAC,C,CHA,@,7.5,-130,7.8,0.3,7.5,6.0,o,0.51,0
2021-12-15,Tristan Thompson,SAC,C,WAS,vs.,7.5,-105,7.0,-0.5,7.5,15.0,u,0.57,0
2021-12-19,Tristan Thompson,SAC,C,SAS,vs.,13.5,-125,7.45,-6.05,13.5,8.0,u,0.63,1
2022-03-04,Tristan Thompson,CHI,C,MIL,vs.,7.5,-105,5.52,-1.98,7.5,4.0,u,0.53,1
2022-03-16,Tristan Thompson,CHI,C,UTH,@,4.5,-115,5.9,1.4,4.5,5.0,o,0.46,1
2022-03-18,Tristan Thompson,CHI,C,PHO,@,4.5,-135,5.15,0.65,4.5,11.0,o,0.43,1
2022-03-29,Tristan Thompson,CHI,C,WAS,@,4.5,-130,5.35,0.85,4.5,4.0,o,0.46,0
2022-03-31,Tristan Thompson,CHI,C,LAC,vs.,4.5,-120,5.19,0.69,4.5,,o,0.46,nan
2021-12-08,Troy Brown,CHI,G,CLE,@,10.5,-120,4.72,-5.78,10.5,7.0,u,0.55,1
2021-12-31,Troy Brown,CHI,G,IND,@,6.5,-115,5.02,-1.48,6.5,0.0,u,0.57,1
2022-01-14,Troy Brown,CHI,G,GSW,vs.,7.5,-115,4.64,-2.85,7.5,0.0,u,0.53,1
2022-01-28,Troy Brown,CHI,G,SAS,@,5.5,-135,7.7,2.2,5.5,4.0,o,0.46,0
2022-01-30,Troy Brown,CHI,G,POR,vs.,6.5,115,7.6,1.1,6.5,3.0,o,0.44,0
2022-02-01,Troy Brown,CHI,G,ORL,vs.,5.5,110,7.8,2.3,5.5,9.0,o,0.5,1
2022-02-03,Troy Brown,CHI,G,TOR,@,4.5,-133,5.8,1.3,4.5,5.0,o,0.54,1
2022-02-06,Troy Brown,CHI,G,PHI,vs.,9.5,-115,7.1,-2.4,9.5,5.0,u,0.56,1
2022-02-16,Troy Brown,CHI,G,SAC,vs.,6.5,-133,8.3,1.8,6.5,0.0,o,0.44,0
2021-11-20,Ty Jerome,OKC,G,BOS,@,6.5,-130,5.44,-1.06,6.5,12.0,u,0.56,0
2021-11-22,Ty Jerome,OKC,G,ATL,@,10.5,-115,6.02,-4.48,10.5,15.0,u,0.53,0
2021-11-29,Ty Jerome,OKC,G,HOU,@,5.5,-115,7.0,1.5,5.5,7.0,o,0.49,1
2021-12-02,Ty Jerome,OKC,G,MEM,@,16.5,-135,7.29,-9.21,16.5,12.0,u,0.54,1
2022-01-02,Ty Jerome,OKC,G,DAL,vs.,15.5,-110,13.5,-2.0,15.5,12.0,u,0.56,1
2022-02-02,Ty Jerome,OKC,G,DAL,@,8.5,-115,6.6,-1.9,8.5,11.0,u,0.55,0
2022-02-11,Ty Jerome,OKC,G,PHI,@,9.5,-120,7.5,-2.0,9.5,0.0,u,0.56,1
2021-10-21,Tyler Herro,MIA,G,MIL,vs.,14.5,-105,16.2,1.7,14.5,27.0,o,0.47,1
2021-10-27,Tyler Herro,MIA,G,BKN,@,15.5,-125,16.97,1.47,15.5,14.0,o,0.45,0
2021-10-29,Tyler Herro,MIA,G,CHA,vs.,15.5,-125,15.76,0.26,15.5,26.0,o,0.45,1
2021-10-30,Tyler Herro,MIA,G,MEM,@,17.5,-120,16.23,-1.27,17.5,22.0,u,0.45,0
2021-11-04,Tyler Herro,MIA,G,BOS,vs.,18.5,-106,16.22,-2.28,18.5,6.0,u,0.53,1
2021-11-08,Tyler Herro,MIA,G,DEN,@,17.5,-115,15.95,-1.55,17.5,11.0,u,0.44,1
2021-11-10,Tyler Herro,MIA,G,LAL,@,17.5,-113,17.74,0.24,17.5,27.0,o,0.45,1
2021-11-11,Tyler Herro,MIA,G,LAC,@,21.5,-105,20.1,-1.4,21.5,23.0,u,0.46,0
2021-11-13,Tyler Herro,MIA,G,UTH,@,22.5,-120,18.9,-3.6,22.5,27.0,u,0.49,0
2021-11-15,Tyler Herro,MIA,G,OKC,@,24.5,-120,17.76,-6.74,24.5,26.0,u,0.47,0
2021-11-17,Tyler Herro,MIA,G,NOR,vs.,23.5,-125,18.55,-4.95,23.5,19.0,u,0.5,1
2021-11-20,Tyler Herro,MIA,G,WAS,@,17.5,-115,18.52,1.02,17.5,20.0,o,0.56,1
2021-11-24,Tyler Herro,MIA,G,MIN,@,18.5,-111,17.68,-0.82,18.5,16.0,u,0.46,1
2021-11-27,Tyler Herro,MIA,G,CHI,@,18.5,-110,17.9,-0.6,18.5,0.0,u,0.42,1
2021-12-01,Tyler Herro,MIA,G,CLE,vs.,24.5,-120,17.64,-6.86,24.5,21.0,u,0.49,1
2021-12-03,Tyler Herro,MIA,G,IND,@,23.5,-113,17.65,-5.85,23.5,18.0,u,0.55,1
2021-12-04,Tyler Herro,MIA,G,MIL,@,22.5,-111,18.6,-3.9,22.5,15.0,u,0.55,1
2021-12-08,Tyler Herro,MIA,G,MIL,vs.,22.5,-113,17.63,-4.87,22.5,9.0,u,0.55,1
2021-12-13,Tyler Herro,MIA,G,CLE,@,19.5,-110,16.39,-3.11,19.5,12.0,u,0.49,1
2021-12-21,Tyler Herro,MIA,G,IND,vs.,16.5,-120,17.58,1.08,16.5,26.0,o,0.63,1
2021-12-23,Tyler Herro,MIA,G,DET,vs.,18.5,-115,14.48,-4.02,18.5,29.0,u,0.61,0
2021-12-26,Tyler Herro,MIA,G,ORL,vs.,19.5,-120,15.0,-4.5,19.5,2.0,u,0.57,1
2021-12-28,Tyler Herro,MIA,G,WAS,vs.,19.5,-105,18.6,-0.9,19.5,32.0,u,0.58,0
2021-12-31,Tyler Herro,MIA,G,HOU,@,22.5,-107,18.25,-4.25,22.5,16.0,u,0.57,1
2022-01-02,Tyler Herro,MIA,G,SAC,@,22.5,-113,20.9,-1.6,22.5,22.0,u,0.56,1
2022-01-03,Tyler Herro,MIA,G,GSW,@,20.5,100,13.71,-6.79,20.5,18.0,u,0.57,1
2022-01-05,Tyler Herro,MIA,G,POR,@,23.5,-108,20.0,-3.5,23.5,16.0,u,0.56,1
2022-01-08,Tyler Herro,MIA,G,PHO,@,19.5,-105,17.4,-2.1,19.5,33.0,u,0.62,0
2022-01-12,Tyler Herro,MIA,G,ATL,@,18.5,-120,19.4,0.9,18.5,21.0,o,0.55,1
2022-01-14,Tyler Herro,MIA,G,ATL,vs.,17.5,-110,19.63,2.13,17.5,24.0,o,0.53,1
2022-01-15,Tyler Herro,MIA,G,PHI,vs.,17.5,-120,17.7,0.2,17.5,16.0,o,0.53,0
2022-01-17,Tyler Herro,MIA,G,TOR,vs.,17.5,-115,19.25,1.75,17.5,23.0,o,0.58,1
2022-01-26,Tyler Herro,MIA,G,NYK,vs.,16.5,-105,17.0,0.5,16.5,21.0,o,0.43,1
2022-01-28,Tyler Herro,MIA,G,LAC,vs.,18.5,-115,17.8,-0.7,18.5,11.0,u,0.46,1
2022-01-29,Tyler Herro,MIA,G,TOR,vs.,17.5,-125,18.28,0.78,17.5,13.0,o,0.46,0
2022-01-31,Tyler Herro,MIA,G,BOS,@,20.5,-105,19.1,-1.4,20.5,13.0,u,0.5,1
2022-02-01,Tyler Herro,MIA,G,TOR,@,16.5,-120,16.9,0.4,16.5,18.0,o,0.5,1
2022-02-03,Tyler Herro,MIA,G,SAS,@,17.5,-115,17.0,-0.5,17.5,24.0,u,0.54,0
2022-02-05,Tyler Herro,MIA,G,CHA,@,18.5,-103,18.7,0.2,18.5,19.0,o,0.52,1
2022-02-10,Tyler Herro,MIA,G,NOR,@,17.5,-141,16.4,-1.1,17.5,0.0,u,0.56,1
2022-02-25,Tyler Herro,MIA,G,NYK,@,14.5,-118,15.3,0.8,14.5,25.0,o,0.33,1
2022-02-26,Tyler Herro,MIA,G,SAS,vs.,17.5,-105,15.5,-2.0,17.5,27.0,u,0.45,0
2022-02-28,Tyler Herro,MIA,G,CHI,vs.,19.5,100,18.1,-1.4,19.5,20.0,u,0.53,0
2022-03-02,Tyler Herro,MIA,G,MIL,@,18.5,-120,19.3,0.8,18.5,30.0,o,0.54,1
2022-03-05,Tyler Herro,MIA,G,PHI,vs.,19.5,100,18.6,-0.9,19.5,21.0,u,0.5,0
2022-03-07,Tyler Herro,MIA,G,HOU,vs.,18.5,-115,20.0,1.5,18.5,31.0,o,0.46,1
